Cod_ID,UDH_Atlas,NOME_UDH,CODMUN6,NOME_MUN,CODUF,NOME_UF,CODRM,NOME_RM,ANO,ESPVIDA,FECTOT,MORT1,MORT5,SOBRE40,SOBRE60,RAZDEP,T_ENV,E_ANOSESTUDO,T_ANALF11A14,T_ANALF15A17,T_ANALF15M,T_ANALF18A24,T_ANALF18M,T_ANALF25A29,T_ANALF25M,T_ATRASO_2_BASICO,T_ATRASO_2_FUND,T_FBBAS,T_FBFUND,T_FBMED,T_FBSUPER,T_FLBAS,T_FLFUND,T_FLMED,T_FLSUPER,T_FREQ0A5,T_FREQ15A17,T_FREQ18A24,T_FREQ25A29,T_FREQ5A6,T_FREQ6A14,T_FREQ6A17,T_FREQFUND1517,T_FREQFUND1824,T_FREQMED1824,T_FUND11A13,T_FUND15A17,T_FUND18A24,T_FUND18M,T_FUND25M,T_MED18A20,T_MED18A24,T_MED18M,T_MED25M,T_SUPER25M,CORTE1,CORTE2,CORTE3,CORTE4,CORTE9,GINI,PIND,PINDCRI,PMPOB,PMPOBCRI,PPOB,PPOBCRI,PREN10RICOS,PREN20,PREN20RICOS,PREN40,PREN60,PREN80,PRENTRAB,R1040,R2040,RDPC,RDPC1,RDPC10,RDPC2,RDPC3,RDPC4,RDPC5,RDPCT,RIND,RMPOB,RPOB,THEIL,P_AGRO,P_COM,P_CONSTR,P_EXTR,P_SERV,P_SIUP,P_TRANSF,CPR,EMP,P_FORMAL,TRABCC,TRABPUB,TRABSC,P_FUND,P_MED,P_SUPER,REN0,REN1,REN2,REN3,REN5,RENOCUP,THEILtrab,T_ATIV,T_ATIV1014,T_ATIV1517,T_ATIV1824,T_ATIV18M,T_ATIV2529,T_DES,T_DES1014,T_DES1517,T_DES1824,T_DES18M,T_DES2529,T_AGUA,T_BANAGUA,T_DENS,T_LIXO,T_LUZ,AGUA_ESGOTO,PAREDE,T_CRIFUNDIN_TODOS,T_FORA0A5,T_FORA6A14,T_FUNDIN_TODOS,T_FUNDIN_TODOS_MMEIO,T_FUNDIN18MINF,T_M10A17CF,T_MULCHEFEFIF014,T_NESTUDA_NTRAB_MMEIO,T_OCUPDESLOC_1,T_RMAXIDOSO,T_SLUZ,T_VULNERA_NESTUDA_NTRAB_MMEIO,T_VULNERA_MULCHEFE,T_VULNERA_RMAXIDOSO,T_VULNERA_OCUPDESLOC_13,HOMEM0A4,HOMEM10A14,HOMEM15A19,HOMEM20A24,HOMEM25A29,HOMEM30A34,HOMEM35A39,HOMEM40A44,HOMEM45A49,HOMEM50A54,HOMEM55A59,HOMEM5A9,HOMEM60A64,HOMEM65A69,HOMEM70A74,HOMEM75A79,HOMENS80,HOMEMTOT,MULH0A4,MULH10A14,MULH15A19,MULH20A24,MULH25A29,MULH30A34,MULH35A39,MULH40A44,MULH45A49,MULH50A54,MULH55A59,MULH5A9,MULH60A64,MULH65A69,MULH70A74,MULH75A79,MULHER80,MULHERTOT,PEA,PEA1014,PEA1517,PEA18M,PESO1,PESO1114,PESO1113,PESO1214,PESO13,PESO15,PESO1517,PESO1524,PESO1618,PESO18,PESO1820,PESO1824,PESO1921,PESO25,PESO4,PESO5,PESO6,PESO610,PESO617,PESO65,PESOM1014,PESOM1517,PESOM15M,PESOM25M,PESORUR,PESOTOT,PESOURB,PIA,PIA1014,PIA1517,PIA18M,POP,POPT,MULCHEFEFDOM,DOMVULNERACOMID,POPVULNERAVEL15A24,OCUPMMEIOD,T_FBFUND_tudo,T_FBMED_tudo,T_FBBAS_tudo,T_FLFUND_tudo,T_FLMED_tudo,T_FLBAS_tudo,T_FUND11A13_tudo,I_ESCOLARIDADE,I_FREQ_PROP,IDHM,IDHM_E,IDHM_L,IDHM_R
1240325100013,1240325100013,Catre / Expansão Urbana,240325,Parnamirim (RN),24,RN,62400,RM Natal (RN),2010,"71,35","2,23","22,80","24,51","94,13","82,85","50,91","2,02","9,77","7,41","9,76","12,01","5,66","12,21","8,60","14,13","17,31","13,31","97,40","109,79","56,38","20,07","88,18","93,58","35,51","9,23","49,73","74,14","25,87","9,02","92,53","98,37","92,75","29,53","3,84","5,94","84,96","45,40","65,54","48,42","43,83","30,13","39,13","32,72","31,00","5,76","135,25","203,33","306,25","540,00","815,00","0,53","6,48","10,78","20,91","31,68","54,04","67,87","42,74","3,95","57,70","11,70","23,18","42,30","77,73","14,61","9,87","439,03","86,65","1876,41","170,15","251,99","419,67","1266,68","439,25","38,00","88,74","156,61","0,50","2,66","17,42","17,48","0,48","45,03","0,75","11,59","21,45","0,44","51,71","43,98","4,75","26,22","54,37","38,39","6,25","3,40","24,01","82,77","90,12","95,40","867,89","0,38",,"5,91","18,59","65,91","67,83","78,77",,"15,58","56,32","26,68","12,19","12,22","1,08","95,16","37,19","96,59","99,53","3,09","0,00","36,28","50,27","1,63","30,88","22,63","41,77","3,14","53,17","23,89","1,99","1,39","0,47","42,47","29,49","37,05","7,53",59,33,31,42,43,41,25,20,13,14,10,30,8,8,1,1,2,381,47,35,37,37,50,32,23,21,14,15,10,32,7,0,2,1,0,363,,4,8,317,28,54,38,42,59,508,41,147,41,467,42,106,47,361,19,15,13,61,156,15,35,24,249,175,0,744,744,576,68,41,467,744,,,,,,"115,96","84,63","108,69","97,73","42,72","92,68","89,12","0,484","0,633","0,661","0,579","0,773","0,644"
1240325100014,1240325100014,Jardim Aeroporto,240325,Parnamirim (RN),24,RN,62400,RM Natal (RN),2010,"77,08","1,50","12,30","14,33","94,80","85,48","35,95","4,27","10,28","0,29","2,03","1,97","0,73","1,97","0,59","2,21","15,43","14,10","100,72","105,14","88,21","48,60","87,05","91,52","46,60","17,69","47,83","84,68","39,51","17,71","100,00","97,82","94,39","17,16","3,05","9,50","88,78","75,58","83,88","73,31","70,92","42,81","54,76","56,58","57,00","14,44","260,67","430,00","707,50","1224,00","1966,67","0,51","2,10","4,91","8,88","16,68","19,47","33,20","38,32","3,55","55,34","11,35","24,24","44,66","78,67","13,51","9,76","887,32","157,59","3400,13","345,78","571,85","906,15","2455,21","887,32","42,16","96,66","154,72","0,48","1,35","21,77","4,22","0,36","56,54","0,92","9,41","18,41","3,26","68,86","51,09","11,35","15,31","81,80","66,93","16,95","1,16","12,25","57,82","73,31","87,12","1509,24","0,44",,"1,74","21,68","62,41","66,55","79,46",,"0,00","23,36","20,56","7,92","9,58","99,32","99,40","19,28","97,95","99,88","0,31","0,09","15,66","52,17","2,18","9,94","5,90","22,12","4,13","31,17","6,97","0,19","0,87","0,12","35,05","13,86","72,88","2,22",200,235,226,238,212,245,274,255,204,161,76,218,62,31,29,15,10,2691,204,193,252,260,297,298,344,254,224,139,115,221,81,52,43,20,45,3042,,7,64,2773,75,340,261,252,247,4462,295,976,286,4167,306,681,300,3486,82,77,72,450,1085,245,193,154,2424,1912,0,5733,5733,4890,428,295,4167,5733,,,,,,"111,55","124,62","114,96","98,61","67,92","95,18","91,45","0,733","0,768","0,792","0,756","0,868","0,757"
1240325100015,1240325100015,Jardim Planalto,240325,Parnamirim (RN),24,RN,62400,RM Natal (RN),2010,"74,50","1,69","16,55","18,26","94,49","84,25","40,52","5,06","10,03","2,44","1,23","7,44","1,53","7,92","1,36","9,52","18,12","11,46","98,52","103,89","82,19","30,91","87,04","88,70","40,58","14,11","52,31","83,47","30,72","12,92","92,20","96,71","93,44","30,90","2,07","10,03","77,07","54,85","81,37","59,81","54,16","41,44","53,35","43,79","41,29","9,88","170,00","300,00","500,00","802,50","1150,00","0,51","2,78","3,38","15,51","24,61","35,29","51,95","39,94","3,62","55,82","11,22","23,88","44,18","74,53","14,23","9,95","613,31","111,04","2449,46","233,10","388,04","622,58","1711,80","613,31","25,29","96,18","158,41","0,49","2,61","21,89","8,23","0,47","53,68","0,46","10,23","18,61","1,50","64,83","52,13","10,26","17,23","63,91","49,17","10,81","1,70","13,37","74,50","84,26","93,43","1027,54","0,32",,"2,95","21,69","69,86","69,10","80,52",,"0,00","44,12","13,44","8,99","14,19","99,47","99,51","27,47","99,24","100,00","0,41","0,00","24,37","47,69","3,29","17,91","10,10","28,33","3,19","50,64","11,57","0,82","1,64","0,00","33,87","24,71","51,00","4,37",259,328,325,413,317,306,300,275,268,152,105,300,91,50,39,25,39,3592,258,347,365,352,347,357,354,319,234,176,107,266,98,71,59,38,53,3801,,20,88,3612,110,533,395,396,315,5635,408,1455,401,5227,432,1047,460,4180,92,98,100,610,1551,374,347,219,2930,2213,0,7393,7393,6310,675,408,5227,7384,,,,,,"112,54","98,75","109,12","97,79","51,47","94,61","88,54","0,598","0,664","0,717","0,641","0,825","0,697"
1240325100016,1240325100016,Jiqui,240325,Parnamirim (RN),24,RN,62400,RM Natal (RN),2010,"79,89","1,25","8,80","10,25","96,24","89,21","41,65","4,16","12,62","2,40","1,09","5,72","4,40","6,10","0,00","6,43","5,35","1,02","103,19","103,10","103,47","101,55","92,14","90,13","68,68","52,48","62,41","94,80","61,36","26,90","97,42","98,89","97,87","15,01","1,28","4,76","96,60","79,93","93,83","91,82","91,37","76,69","82,27","81,37","81,17","39,91","550,00","1066,67","1627,50","2540,00","3666,67","0,47","0,30","0,36","2,53","4,49","8,81","16,93","33,29","3,44","50,05","12,24","26,98","49,95","80,62","10,88","8,18","1754,03","301,45","5838,71","772,33","1292,69","2014,39","4389,30","1759,35","0,00","102,40","177,58","0,41","1,44","18,83","4,62","2,56","62,99","1,10","4,07","22,01","5,75","69,05","39,51","20,05","11,74","94,98","86,62","43,12","1,32","6,57","38,20","48,88","64,40","2859,07","0,51",,"5,16","0,00","58,41","70,76","80,95",,"54,72",,"22,95","7,94","3,39","98,96","98,33","9,41","98,50","100,00","0,85","0,38","4,41","37,59","1,11","2,63","1,85","6,09","2,20","13,06","3,67","0,63","0,11","0,00","46,69","6,25","43,39","15,44",69,86,65,56,56,66,58,77,65,49,26,57,22,12,12,2,3,781,67,65,83,70,61,91,91,70,61,41,27,69,20,14,10,9,6,855,,8,0,800,33,125,92,94,78,1223,92,274,86,1131,81,182,81,949,25,15,26,137,354,68,65,51,654,501,0,1636,1636,1374,151,92,1131,1636,,,,,,"105,89","133,97","112,88","98,89","79,93","98,61","100,00","0,918","0,877","0,890","0,890","0,915","0,866"
1240325100017,1240325100017,Jóquei Clube,240325,Parnamirim (RN),24,RN,62400,RM Natal (RN),2010,"75,11","1,64","15,55","17,33","94,56","84,54","43,17","4,08","10,50","2,69","1,90","6,43","2,15","6,79","2,59","7,74","12,70","8,98","99,51","110,99","67,85","39,96","86,47","90,78","43,94","19,51","56,13","82,16","37,41","15,64","93,76","97,17","93,18","21,66","6,28","5,28","86,84","60,77","76,03","65,25","63,03","53,03","57,24","50,85","49,54","10,76","205,50","370,75","530,00","866,67","1333,33","0,46","3,69","6,52","9,87","16,84","26,00","37,53","35,11","4,10","51,66","13,34","27,46","48,34","78,95","10,53","7,74","643,08","131,72","2257,94","297,33","454,02","671,22","1661,11","643,08","48,04","84,95","157,37","0,39","1,29","21,19","6,65","0,38","53,52","0,52","10,68","19,78","1,13","69,62","49,88","13,40","15,34","78,83","64,82","14,06","0,47","8,96","66,79","81,23","90,90","1158,50","0,30",,"0,77","13,55","71,57","69,95","86,05",,"100,00","34,53","25,47","11,32","17,09","99,75","98,61","26,40","96,46","99,92","1,18","0,00","13,69","43,87","2,83","12,48","6,06","24,48","4,54","25,64","10,13","0,70","1,83","0,08","35,22","12,11","88,24","6,52",205,229,227,189,225,223,233,195,141,100,45,201,47,37,12,8,11,2328,195,200,197,208,239,285,221,201,143,90,79,221,64,54,21,22,31,2471,,3,36,2298,94,334,240,244,221,3548,263,821,236,3285,229,558,235,2727,85,88,86,429,1026,196,200,124,1855,1450,0,4799,4799,3977,429,263,3285,4758,,,,,,"119,17","90,15","111,44","97,17","55,76","93,88","89,86","0,653","0,736","0,747","0,707","0,835","0,705"
1240325100018,1240325100018,Liberdade,240325,Parnamirim (RN),24,RN,62400,RM Natal (RN),2010,"71,35","2,23","22,80","24,51","94,13","82,85","46,04","4,89","9,77","5,53","4,44","15,13","3,13","16,05","5,65","19,32","17,31","13,31","97,40","109,79","56,38","20,07","88,18","93,58","35,51","9,23","49,73","74,14","25,87","9,02","92,53","98,37","92,75","29,53","3,84","5,94","84,96","45,40","65,54","48,42","43,83","30,13","39,13","32,72","31,00","5,76","135,25","203,33","306,25","540,00","815,00","0,53","6,48","10,78","20,91","31,68","54,04","67,87","42,74","3,95","57,70","11,70","23,18","42,30","77,73","14,61","9,87","439,03","86,65","1876,41","170,15","251,99","419,67","1266,68","439,25","38,00","88,74","156,61","0,50","2,66","17,42","17,48","0,48","45,03","0,75","11,59","21,45","0,44","51,71","43,98","4,75","26,22","54,37","38,39","6,25","3,40","24,01","82,77","90,12","95,40","867,89","0,38",,"5,91","18,59","65,91","67,83","78,77",,"15,58","56,32","26,68","12,19","12,22","99,63","95,16","37,19","96,59","99,53","3,09","0,00","36,28","50,27","1,63","30,88","22,63","41,77","3,14","53,17","23,89","1,99","1,39","0,47","42,47","29,49","37,05","7,53",246,251,254,259,260,241,234,194,142,112,77,222,50,35,35,14,31,2657,228,284,262,274,253,264,223,185,158,96,82,202,64,53,34,22,39,2723,,32,59,2464,109,434,336,337,260,3947,315,1049,320,3632,298,734,289,2898,105,84,78,441,1190,263,284,161,2009,1473,0,5380,5380,4482,535,315,3632,5344,,,,,,"115,96","84,63","108,69","97,73","42,72","92,68","89,12","0,484","0,633","0,661","0,579","0,773","0,644"
1240325100019,1240325100019,Monte Castelo,240325,Parnamirim (RN),24,RN,62400,RM Natal (RN),2010,"72,59","2,09","19,50","21,01","94,25","83,34","42,38","5,36","10,36","4,12","1,96","11,74","2,95","12,61","4,30","15,26","20,29","11,70","103,28","116,98","68,09","21,18","91,85","93,71","39,60","11,35","55,01","89,03","27,80","10,13","98,22","98,46","95,82","39,11","3,21","6,95","93,47","51,71","77,58","57,24","51,94","46,98","53,95","40,83","37,42","6,26","150,80","255,00","382,50","600,00","1000,00","0,50","3,97","6,71","17,21","28,16","42,67","58,18","39,84","4,10","55,61","12,21","25,10","44,39","77,06","13,05","9,11","491,73","100,86","1959,26","199,41","316,78","474,37","1367,25","492,72","37,38","93,20","156,69","0,45","1,21","21,94","6,80","0,37","47,21","0,75","13,51","24,67","1,35","56,47","44,62","6,77","21,72","62,64","47,70","6,95","1,24","21,30","81,86","90,56","95,07","886,40","0,34",,"7,34","20,38","65,77","66,76","79,23",,"7,63","39,49","18,09","9,62","11,94","99,78","99,62","31,87","99,71","99,72","0,06","0,00","22,93","44,99","1,54","19,22","10,73","32,91","1,72","44,18","12,50","1,28","3,48","0,28","29,80","24,65","69,68","5,95",325,443,446,498,417,345,302,344,262,194,150,344,100,72,67,34,45,4388,341,409,500,470,443,350,381,368,303,208,152,347,124,88,76,37,66,4663,,63,114,4194,117,680,510,512,407,6842,560,1914,567,6282,578,1354,562,4928,142,140,114,723,1963,485,409,290,3566,2596,0,9051,9051,7694,852,560,6282,9050,,,,,,"122,96","89,53","113,59","98,74","50,18","96,99","94,07","0,572","0,726","0,706","0,671","0,793","0,662"
1240325100020,1240325100020,Nova Esperança,240325,Parnamirim (RN),24,RN,62400,RM Natal (RN),2010,"71,35","2,23","22,80","24,51","94,13","82,85","53,27","2,71","9,77","6,90","4,69","14,39","5,34","15,25","6,06","17,95","17,31","13,31","97,40","109,79","56,38","20,07","88,18","93,58","35,51","9,23","49,73","74,14","25,87","9,02","92,53","98,37","92,75","29,53","3,84","5,94","84,96","45,40","65,54","48,42","43,83","30,13","39,13","32,72","31,00","5,76","135,25","203,33","306,25","540,00","815,00","0,53","6,48","10,78","20,91","31,68","54,04","67,87","42,74","3,95","57,70","11,70","23,18","42,30","77,73","14,61","9,87","439,03","86,65","1876,41","170,15","251,99","419,67","1266,68","439,25","38,00","88,74","156,61","0,50","2,66","17,42","17,48","0,48","45,03","0,75","11,59","21,45","0,44","51,71","43,98","4,75","26,22","54,37","38,39","6,25","3,40","24,01","82,77","90,12","95,40","867,89","0,38",,"5,91","18,59","65,91","67,83","78,77",,"15,58","56,32","26,68","12,19","12,22","99,10","95,16","37,19","96,59","99,53","3,09","0,00","36,28","50,27","1,63","30,88","22,63","41,77","3,14","53,17","23,89","1,99","1,39","0,47","42,47","29,49","37,05","7,53",393,425,337,375,380,379,279,235,173,107,89,391,52,39,21,14,13,3702,353,406,305,362,412,343,290,229,156,119,76,372,66,38,28,23,22,3600,,49,75,3091,143,638,484,486,441,4962,405,1379,372,4557,358,974,397,3583,162,146,150,810,1853,198,406,182,2469,1802,0,7302,7302,5793,831,405,4557,7240,,,,,,"115,96","84,63","108,69","97,73","42,72","92,68","89,12","0,484","0,633","0,661","0,579","0,773","0,644"
1240325100021,1240325100021,Nova Parnamirim,240325,Parnamirim (RN),24,RN,62400,RM Natal (RN),2010,"79,42","1,27","9,40","10,89","96,01","88,61","30,63","4,58","11,48","1,21","0,95","2,84","0,84","2,96","1,05","3,45","7,91","5,86","105,74","106,93","102,40","91,86","93,11","92,47","71,75","48,18","63,72","93,42","57,50","28,40","94,61","98,30","97,02","14,13","1,89","4,17","94,88","78,77","92,93","86,29","84,71","76,95","80,88","76,64","75,63","33,06","480,00","820,00","1275,00","2100,00","3086,50","0,47","0,28","0,22","1,97","3,33","8,63","16,49","34,50","3,82","51,70","12,12","26,17","48,30","78,24","11,39","8,53","1487,74","284,17","5133,41","617,51","1044,84","1646,17","3845,99","1487,74","45,04","108,28","175,82","0,41","0,41","19,90","4,92","2,14","62,31","0,96","4,26","17,95","2,09","72,27","45,89","20,29","13,57","89,15","81,37","36,43","0,32","6,75","41,89","56,11","73,16","2267,02","0,46",,"3,34","13,91","60,99","70,23","84,93",,"11,36","37,21","15,07","7,01","9,99","99,81","99,72","10,34","100,00","99,90","0,00","0,26","6,04","36,28","1,70","4,46","1,85","10,39","1,22","16,49","1,75","0,28","0,73","0,10","23,44","6,93","72,28","7,86",990,1237,1323,1716,1790,1542,1234,1212,1219,891,619,1059,443,242,157,92,109,15875,1008,1151,1464,2087,2104,1849,1557,1544,1457,1047,745,1056,534,359,251,150,217,18580,,80,220,18522,401,1895,1346,1438,1207,27954,1581,6590,1644,26373,1895,5009,2023,21364,390,422,441,2186,5662,1577,1151,791,15365,11814,0,34455,34455,30342,2388,1581,26373,34442,,,,,,"113,11","117,67","114,31","98,30","77,17","97,02","99,33","0,863","0,863","0,870","0,863","0,907","0,840"
1240325100022,1240325100022,Novos condomínios de Parnamirim,240325,Parnamirim (RN),24,RN,62400,RM Natal (RN),2010,"79,89","1,25","8,80","10,25","96,24","89,21","39,96","4,06","12,62","1,77","0,00","1,73","1,14","1,82","2,08","1,91","5,35","1,02","103,19","103,10","103,47","101,55","92,14","90,13","68,68","52,48","62,41","94,80","61,36","26,90","97,42","98,89","97,87","15,01","1,28","4,76","96,60","79,93","93,83","91,82","91,37","76,69","82,27","81,37","81,17","39,91","550,00","1066,67","1627,50","2540,00","3666,67","0,47","0,30","0,36","2,53","4,49","8,81","16,93","33,29","3,44","50,05","12,24","26,98","49,95","80,62","10,88","8,18","1754,03","301,45","5838,71","772,33","1292,69","2014,39","4389,30","1759,35","0,00","102,40","177,58","0,41","1,44","18,83","4,62","2,56","62,99","1,10","4,07","22,01","5,75","69,05","39,51","20,05","11,74","94,98","86,62","43,12","1,32","6,57","38,20","48,88","64,40","2859,07","0,51",,"5,16","0,00","58,41","70,76","80,95",,"54,72",,"22,95","7,94","3,39","91,21","98,33","9,41","98,50","100,00","0,85","0,38","4,41","37,59","1,11","2,63","1,85","6,09","2,20","13,06","3,67","0,63","0,11","0,00","46,69","6,25","43,39","15,44",97,78,46,53,100,95,96,85,67,57,30,72,24,18,6,4,3,931,93,68,64,87,140,126,96,79,61,47,39,80,32,18,8,11,13,1062,,8,0,1013,39,113,85,75,123,1505,74,250,66,1431,54,176,56,1255,28,33,22,152,339,81,68,45,821,670,0,1993,1993,1651,146,74,1431,1990,,,,,,"105,89","133,97","112,88","98,89","79,93","98,61","100,00","0,918","0,877","0,890","0,890","0,915","0,866"
1240325100023,1240325100023,Parque de Exposição,240325,Parnamirim (RN),24,RN,62400,RM Natal (RN),2010,"71,35","2,23","22,80","24,51","94,13","82,85","43,87","3,80","9,77","5,02","4,55","13,06","2,56","13,79","4,43","17,10","17,31","13,31","97,40","109,79","56,38","20,07","88,18","93,58","35,51","9,23","49,73","74,14","25,87","9,02","92,53","98,37","92,75","29,53","3,84","5,94","84,96","45,40","65,54","48,42","43,83","30,13","39,13","32,72","31,00","5,76","135,25","203,33","306,25","540,00","815,00","0,53","6,48","10,78","20,91","31,68","54,04","67,87","42,74","3,95","57,70","11,70","23,18","42,30","77,73","14,61","9,87","439,03","86,65","1876,41","170,15","251,99","419,67","1266,68","439,25","38,00","88,74","156,61","0,50","2,66","17,42","17,48","0,48","45,03","0,75","11,59","21,45","0,44","51,71","43,98","4,75","26,22","54,37","38,39","6,25","3,40","24,01","82,77","90,12","95,40","867,89","0,38",,"5,91","18,59","65,91","67,83","78,77",,"15,58","56,32","26,68","12,19","12,22","99,89","95,16","37,19","96,59","99,53","3,09","0,00","36,28","50,27","1,63","30,88","22,63","41,77","3,14","53,17","23,89","1,99","1,39","0,47","42,47","29,49","37,05","7,53",151,197,180,195,168,174,150,140,111,72,54,192,38,24,11,11,15,1883,151,188,201,230,193,168,131,139,124,77,55,138,49,22,28,17,17,1928,,23,41,1746,61,319,236,253,172,2794,220,806,192,2574,232,586,274,1988,69,68,65,328,867,145,188,112,1451,1020,0,3811,3811,3179,385,220,2574,3806,,,,,,"115,96","84,63","108,69","97,73","42,72","92,68","89,12","0,484","0,633","0,661","0,579","0,773","0,644"
1240325100024,1240325100024,Parque Industrial de Parnamirim,240325,Parnamirim (RN),24,RN,62400,RM Natal (RN),2010,"73,08","1,84","18,30","19,71","94,31","83,54","41,96","3,68","10,66","3,84","1,22","8,95","1,47","9,59","3,61","11,67","12,43","10,57","106,19","113,17","87,95","24,38","93,01","96,52","62,43","11,67","52,96","88,69","25,05","11,99","98,64","99,40","96,43","19,03","3,06","5,03","89,18","73,61","78,51","62,57","58,53","56,63","55,34","44,66","41,95","5,68","200,00","300,00","437,57","677,50","975,00","0,47","1,01","1,83","9,67","16,83","31,65","44,61","38,13","5,01","52,68","14,31","27,69","47,32","80,08","10,66","7,36","544,53","136,27","2076,07","253,24","364,42","534,38","1434,36","544,53","26,44","98,18","171,62","0,39","0,60","25,24","8,77","0,28","50,92","1,02","9,74","22,72","2,05","58,22","45,85","7,29","20,36","68,15","50,74","6,33","1,72","19,64","78,24","88,75","95,67","985,50","0,36",,"5,63","26,02","68,81","68,28","81,75",,"18,37","44,82","16,04","8,59","11,03","99,90","99,09","30,30","99,35","100,00","0,24","0,14","17,58","47,04","0,60","14,67","7,13","28,54","1,97","36,18","9,50","1,40","2,50","0,00","28,35","18,46","72,08","8,72",228,314,267,289,271,231,244,226,179,127,79,220,56,39,22,18,16,2826,218,280,273,314,311,280,269,250,184,135,59,246,55,43,38,20,18,2993,,33,85,2721,99,469,342,346,254,4313,328,1143,314,3985,325,815,353,3170,93,93,91,498,1295,214,280,169,2249,1662,0,5819,5819,4907,594,328,3985,5811,,,,,,"119,68","104,70","115,54","99,75","71,67","97,23","93,25","0,626","0,795","0,736","0,734","0,801","0,678"
1240325100025,1240325100025,Passagem de Areia,240325,Parnamirim (RN),24,RN,62400,RM Natal (RN),2010,"71,30","2,24","22,90","24,64","94,09","82,71","46,85","4,11","10,30","6,16","3,09","12,57","3,44","13,46","4,66","16,04","14,66","7,95","100,97","109,71","77,15","24,66","88,79","91,50","44,86","7,29","43,51","81,86","24,21","13,43","93,74","96,52","92,58","28,39","1,92","9,33","86,78","57,93","71,85","53,45","48,75","34,65","45,02","36,59","34,43","6,16","163,43","242,00","347,00","621,67","850,00","0,46","3,45","5,33","14,58","23,48","45,24","61,82","35,16","5,02","51,61","14,07","27,21","48,39","81,06","10,00","7,34","437,30","109,72","1537,54","197,83","287,36","463,17","1128,42","437,30","46,56","93,27","165,01","0,37","1,14","20,66","10,33","0,35","47,85","1,27","15,14","19,32","0,14","62,58","51,36","8,00","20,64","61,85","44,69","7,85","0,73","18,14","80,93","88,88","95,98","841,62","0,26",,"2,81","18,02","71,38","68,45","81,59",,"78,55","64,25","23,10","10,94","8,70","99,17","97,55","34,40","99,64","100,00","0,29","0,00","27,90","56,49","3,48","23,50","16,43","36,87","6,21","61,46","15,63","1,94","2,53","0,00","35,16","33,00","65,28","7,59",775,880,809,822,806,785,581,566,404,317,234,737,157,120,70,46,71,8180,746,791,839,833,910,854,710,580,462,309,223,724,201,149,97,58,78,8564,,47,187,7568,326,1314,990,967,904,12091,1035,3303,1003,11056,925,2268,940,8788,291,283,265,1535,3884,689,791,526,6303,4631,0,16744,16744,13762,1671,1035,11056,16727,,,,,,"116,40","91,37","109,68","96,52","52,69","93,38","88,44","0,535","0,683","0,679","0,630","0,772","0,643"
1240325100026,1240325100026,Pirangi,240325,Parnamirim (RN),24,RN,62400,RM Natal (RN),2010,"74,50","1,69","16,55","18,26","94,49","84,25","44,92","6,29","10,03","8,64","5,95","16,18","5,49","17,11","6,05","19,95","18,12","11,46","98,52","103,89","82,19","30,91","87,04","88,70","40,58","14,11","52,31","83,47","30,72","12,92","92,20","96,71","93,44","30,90","2,07","10,03","77,07","54,85","81,37","59,81","54,16","41,44","53,35","43,79","41,29","9,88","170,00","300,00","500,00","802,50","1150,00","0,51","2,78","3,38","15,51","24,61","35,29","51,95","39,94","3,62","55,82","11,22","23,88","44,18","74,53","14,23","9,95","613,31","111,04","2449,46","233,10","388,04","622,58","1711,80","613,31","25,29","96,18","158,41","0,49","2,61","21,89","8,23","0,47","53,68","0,46","10,23","18,61","1,50","64,83","52,13","10,26","17,23","63,91","49,17","10,81","1,70","13,37","74,50","84,26","93,43","1027,54","0,32",,"2,95","21,69","69,86","69,10","80,52",,"0,00","44,12","13,44","8,99","14,19","98,68","99,51","27,47","99,24","100,00","0,41","0,00","24,37","47,69","3,29","17,91","10,10","28,33","3,19","50,64","11,57","0,82","1,64","0,00","33,87","24,71","51,00","4,37",112,137,141,158,135,111,109,100,95,65,51,120,37,31,24,10,12,1448,98,150,147,140,113,140,112,106,108,75,55,113,41,39,31,15,24,1507,,8,40,1410,37,220,156,170,131,2225,185,586,184,2040,160,401,164,1639,42,47,46,253,658,186,150,91,1146,859,0,2955,2955,2512,287,185,2040,2952,,,,,,"112,54","98,75","109,12","97,79","51,47","94,61","88,54","0,598","0,664","0,717","0,641","0,825","0,697"
